Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,ACS18_5yr_B03002001,ACS18_5yr_B03002002,ACS18_5yr_B03002003,ACS18_5yr_B03002004,ACS18_5yr_B03002005,ACS18_5yr_B03002006,ACS18_5yr_B03002007,ACS18_5yr_B03002008,ACS18_5yr_B03002009,ACS18_5yr_B03002010,ACS18_5yr_B03002011,ACS18_5yr_B03002012,ACS18_5yr_B03002013,ACS18_5yr_B03002014,ACS18_5yr_B03002015,ACS18_5yr_B03002016,ACS18_5yr_B03002017,ACS18_5yr_B03002018,ACS18_5yr_B03002019,ACS18_5yr_B03002020,ACS18_5yr_B03002021,ACS18_5yr_B03002001s,ACS18_5yr_B03002002s,ACS18_5yr_B03002003s,ACS18_5yr_B03002004s,ACS18_5yr_B03002005s,ACS18_5yr_B03002006s,ACS18_5yr_B03002007s,ACS18_5yr_B03002008s,ACS18_5yr_B03002009s,ACS18_5yr_B03002010s,ACS18_5yr_B03002011s,ACS18_5yr_B03002012s,ACS18_5yr_B03002013s,ACS18_5yr_B03002014s,ACS18_5yr_B03002015s,ACS18_5yr_B03002016s,ACS18_5yr_B03002017s,ACS18_5yr_B03002018s,ACS18_5yr_B03002019s,ACS18_5yr_B03002020s,ACS18_5yr_B03002021s,ACS18_5yr_B25003001,ACS18_5yr_B25003002,ACS18_5yr_B25003003,ACS18_5yr_B25003001s,ACS18_5yr_B25003002s,ACS18_5yr_B25003003s
"06037234000","14000US06037234000","Census Tract 2340","Census Tract 2340, Los Angeles County, California","ca","140","00","ACSSF","0004616",,,,,"06","037",,,,"234000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5156,3262,302,2805,0,46,0,0,109,0,109,1894,991,232,17,0,0,574,80,0,80,285.4546,234.5455,65.45454,241.2121,10.30303,22.42424,10.30303,10.30303,44.24242,10.30303,44.24242,287.8788,210.303,157.5758,13.33333,10.30303,10.30303,186.6667,50.90909,10.30303,50.90909,1975,1318,657,52.12121,76.36364,80.60606
"06037234200","14000US06037234200","Census Tract 2342","Census Tract 2342, Los Angeles County, California","ca","140","00","ACSSF","0004617",,,,,"06","037",,,,"234200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2361,2141,236,1638,0,172,8,11,76,0,76,220,141,0,0,0,21,58,0,0,0,103.0303,110.303,50.30303,115.1515,7.272727,55.75758,7.878788,10.30303,36.36364,7.272727,36.36364,52.72727,50.90909,7.272727,7.272727,7.272727,19.39394,49.69697,7.272727,7.272727,7.272727,1159,806,353,27.27273,64.84849,63.0303
"06037234300","14000US06037234300","Census Tract 2343","Census Tract 2343, Los Angeles County, California","ca","140","00","ACSSF","0004618",,,,,"06","037",,,,"234300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3940,3677,167,3148,0,155,0,0,207,0,207,263,80,0,0,0,0,75,108,33,75,244.2424,208.4848,83.63636,211.5152,7.272727,81.81818,7.272727,7.272727,107.8788,7.272727,107.8788,105.4545,72.72727,7.272727,7.272727,7.272727,7.272727,41.21212,76.9697,23.0303,73.33334,2254,524,1730,110.9091,88.48485,136.9697
"06037234501","14000US06037234501","Census Tract 2345.01","Census Tract 2345.01, Los Angeles County, California","ca","140","00","ACSSF","0004619",,,,,"06","037",,,,"234501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2744,1721,138,1476,0,25,0,18,64,0,64,1023,747,14,14,0,0,246,2,0,2,158.7879,136.9697,39.39394,133.9394,7.272727,12.12121,7.272727,17.57576,32.12121,7.272727,32.12121,120.6061,150.9091,13.93939,15.15152,7.272727,7.272727,99.39394,2.424242,7.272727,2.424242,952,666,286,27.27273,41.21212,42.42424
"06037234502","14000US06037234502","Census Tract 2345.02","Census Tract 2345.02, Los Angeles County, California","ca","140","00","ACSSF","0004620",,,,,"06","037",,,,"234502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2945,1964,61,1816,0,8,0,19,60,31,29,981,434,71,29,12,0,410,25,0,25,154.5455,174.5455,46.66667,172.1212,7.272727,5.454545,7.272727,32.72727,25.45455,23.63636,18.78788,138.1818,122.4242,46.06061,25.45455,11.51515,7.272727,141.2121,20.60606,7.272727,20.60606,1209,337,872,33.33333,60,76.9697
"06037234600","14000US06037234600","Census Tract 2346","Census Tract 2346, Los Angeles County, California","ca","140","00","ACSSF","0004621",,,,,"06","037",,,,"234600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4622,2760,257,2185,0,73,0,155,90,0,90,1862,534,16,0,0,0,1286,26,12,14,305.4546,303.0303,99.39394,266.0606,7.272727,27.87879,7.272727,89.69697,29.69697,7.272727,29.69697,246.6667,142.4242,14.54545,7.272727,7.272727,7.272727,248.4848,16.9697,10.90909,13.33333,1685,1121,564,58.18182,67.87878,64.24242
"06037234700","14000US06037234700","Census Tract 2347","Census Tract 2347, Los Angeles County, California","ca","140","00","ACSSF","0004622",,,,,"06","037",,,,"234700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482,1586,57,1519,0,1,0,1,8,0,8,1896,803,32,0,0,0,1034,27,6,21,275.7576,150.9091,47.87879,152.7273,7.272727,1.212121,7.272727,1.212121,7.878788,7.272727,7.878788,288.4849,207.2727,30.90909,7.272727,7.272727,7.272727,298.1818,27.87879,6.666667,21.21212,1451,602,849,64.24242,76.9697,94.54546
"06037234800","14000US06037234800","Census Tract 2348","Census Tract 2348, Los Angeles County, California","ca","140","00","ACSSF","0004623",,,,,"06","037",,,,"234800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3476,2056,105,1886,0,11,0,7,47,0,47,1420,569,13,60,0,0,752,26,11,15,155.7576,151.5152,43.0303,138.7879,7.272727,11.51515,7.272727,7.878788,26.66667,7.272727,26.66667,168.4848,180,12.72727,63.63636,7.272727,7.272727,212.1212,19.39394,11.51515,15.15152,1215,682,533,22.42424,61.21212,63.0303
"06037234901","14000US06037234901","Census Tract 2349.01","Census Tract 2349.01, Los Angeles County, California","ca","140","00","ACSSF","0004624",,,,,"06","037",,,,"234901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2967,1394,25,1369,0,0,0,0,0,0,0,1573,854,0,38,0,0,681,0,0,0,329.0909,207.8788,15.15152,206.0606,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,7.272727,309.0909,240,7.272727,39.39394,7.272727,7.272727,196.3636,7.272727,7.272727,7.272727,1074,20,1054,54.54546,17.57576,52.72727
"06037234902","14000US06037234902","Census Tract 2349.02","Census Tract 2349.02, Los Angeles County, California","ca","140","00","ACSSF","0004625",,,,,"06","037",,,,"234902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3924,2023,183,1584,15,74,22,82,63,0,63,1901,1119,29,0,0,0,674,79,25,54,315.1515,180.6061,61.81818,151.5152,15.75758,44.84848,15.15152,69.09091,45.45454,7.272727,45.45454,289.0909,220,18.18182,7.272727,7.272727,7.272727,218.1818,49.09091,25.45455,42.42424,1476,273,1203,73.93939,48.48485,75.75758
"06037235100","14000US06037235100","Census Tract 2351","Census Tract 2351, Los Angeles County, California","ca","140","00","ACSSF","0004626",,,,,"06","037",,,,"235100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4487,3806,440,3050,0,195,0,0,121,10,111,681,294,9,38,29,0,303,8,8,0,255.1515,270.9091,113.3333,248.4848,7.272727,93.33334,7.272727,7.272727,53.33333,10.30303,53.33333,141.8182,95.15151,8.484848,30.90909,29.09091,7.272727,132.7273,13.93939,13.93939,7.272727,1695,1294,401,61.21212,69.69697,61.81818
"06037235201","14000US06037235201","Census Tract 2352.01","Census Tract 2352.01, Los Angeles County, California","ca","140","00","ACSSF","0004627",,,,,"06","037",,,,"235201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2676,1672,45,1560,0,8,4,10,45,0,45,1004,503,39,0,0,4,389,69,42,27,176.9697,142.4242,21.81818,135.1515,7.272727,6.060606,4.848485,9.69697,27.27273,7.272727,27.27273,150.9091,133.9394,26.66667,7.272727,7.272727,6.666667,139.3939,40.60606,32.72727,20.60606,978,618,360,32.12121,42.42424,46.66667
"06037235202","14000US06037235202","Census Tract 2352.02","Census Tract 2352.02, Los Angeles County, California","ca","140","00","ACSSF","0004628",,,,,"06","037",,,,"235202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4529,3078,37,2896,0,6,0,58,81,25,56,1451,907,48,0,0,0,471,25,25,0,251.5152,194.5455,23.63636,192.7273,7.272727,5.454545,7.272727,41.81818,34.54546,24.84848,26.66667,176.9697,173.3333,20.60606,7.272727,7.272727,7.272727,143.0303,17.57576,17.57576,7.272727,1954,659,1295,50.90909,56.9697,65.45454
"06037236000","14000US06037236000","Census Tract 2360","Census Tract 2360, Los Angeles County, California","ca","140","00","ACSSF","0004629",,,,,"06","037",,,,"236000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4373,3848,944,2358,37,284,0,0,225,0,225,525,246,63,0,0,0,200,16,0,16,189.697,220,103.6364,246.6667,34.54546,84.84849,7.272727,7.272727,86.66666,7.272727,86.66666,110.303,126.6667,83.63636,7.272727,7.272727,7.272727,94.54546,13.93939,7.272727,13.93939,2225,1776,449,37.57576,109.0909,101.2121
"06037236100","14000US06037236100","Census Tract 2361","Census Tract 2361, Los Angeles County, California","ca","140","00","ACSSF","0004630",,,,,"06","037",,,,"236100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5808,4365,88,3625,40,389,0,61,162,0,162,1443,781,104,0,0,0,395,163,0,163,349.0909,315.7576,38.18182,318.1818,38.18182,94.54546,10.30303,43.0303,76.36364,10.30303,76.36364,269.697,236.9697,63.0303,10.30303,10.30303,10.30303,230.9091,143.6364,10.30303,143.6364,2926,436,2490,112.7273,81.21212,117.5758
"06037236202","14000US06037236202","Census Tract 2362.02","Census Tract 2362.02, Los Angeles County, California","ca","140","00","ACSSF","0004631",,,,,"06","037",,,,"236202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5782,2840,204,2311,0,212,0,0,113,0,113,2942,1834,82,0,0,0,898,128,68,60,388.4849,321.8182,109.697,309.697,10.30303,87.27273,10.30303,10.30303,62.42424,10.30303,62.42424,356.9697,369.697,80,10.30303,10.30303,10.30303,293.3333,63.0303,40,50.30303,2508,34,2474,74.54546,23.63636,75.75758
"06037236203","14000US06037236203","Census Tract 2362.03","Census Tract 2362.03, Los Angeles County, California","ca","140","00","ACSSF","0004632",,,,,"06","037",,,,"236203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3181,2337,93,1873,32,183,8,32,116,40,76,844,520,13,0,0,0,289,22,0,22,218.1818,191.5152,39.39394,187.8788,29.69697,98.18182,7.878788,21.21212,59.39394,36.9697,43.63636,154.5455,126.6667,12.12121,7.272727,7.272727,7.272727,129.697,18.78788,7.272727,18.78788,1477,26,1451,46.06061,20.60606,51.51515
"06037236204","14000US06037236204","Census Tract 2362.04","Census Tract 2362.04, Los Angeles County, California","ca","140","00","ACSSF","0004633",,,,,"06","037",,,,"236204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2966,1827,101,1637,9,23,11,23,23,0,23,1139,507,0,0,0,25,553,54,0,54,256.9697,154.5455,35.15152,155.1515,9.090909,15.15152,10.90909,23.0303,10.30303,7.272727,10.30303,235.7576,186.6667,7.272727,7.272727,7.272727,24.24242,193.9394,38.78788,7.272727,38.78788,1357,0,1357,52.72727,7.272727,52.72727
"06037236400","14000US06037236400","Census Tract 2364","Census Tract 2364, Los Angeles County, California","ca","140","00","ACSSF","0004634",,,,,"06","037",,,,"236400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4462,4022,323,3549,10,42,0,82,16,0,16,440,272,68,0,0,0,34,66,51,15,258.1818,238.7879,99.39394,227.8788,9.69697,23.0303,7.272727,64.24242,13.93939,7.272727,13.93939,179.3939,180,41.81818,7.272727,7.272727,7.272727,24.84848,49.69697,46.66667,14.54545,2116,1090,1026,61.81818,67.27273,86.06061
"06037237101","14000US06037237101","Census Tract 2371.01","Census Tract 2371.01, Los Angeles County, California","ca","140","00","ACSSF","0004635",,,,,"06","037",,,,"237101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4131,1124,31,1046,0,18,0,0,29,0,29,3007,1416,0,46,0,0,1539,6,0,6,223.0303,125.4545,24.24242,121.8182,7.272727,15.75758,7.272727,7.272727,24.84848,7.272727,24.84848,238.1818,244.8485,7.272727,44.84848,7.272727,7.272727,247.8788,4.848485,7.272727,4.848485,1131,319,812,31.51515,38.78788,49.69697
"06037237102","14000US06037237102","Census Tract 2371.02","Census Tract 2371.02, Los Angeles County, California","ca","140","00","ACSSF","0004636",,,,,"06","037",,,,"237102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3357,551,11,489,0,15,0,14,22,0,22,2806,1302,22,8,0,0,1397,77,32,45,193.3333,72.12122,9.69697,67.87878,7.272727,13.93939,7.272727,12.72727,13.33333,7.272727,13.33333,182.4242,203.0303,12.12121,16.36364,7.272727,7.272727,226.6667,41.81818,21.81818,33.93939,927,278,649,35.15152,33.33333,40.60606
"06037237201","14000US06037237201","Census Tract 2372.01","Census Tract 2372.01, Los Angeles County, California","ca","140","00","ACSSF","0004637",,,,,"06","037",,,,"237201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3582,1134,31,1021,0,49,0,0,33,0,33,2448,1242,0,35,11,0,1145,15,0,15,203.0303,136.9697,26.66667,128.4848,7.272727,38.18182,7.272727,7.272727,21.81818,7.272727,21.81818,224.2424,213.3333,7.272727,33.93939,11.51515,7.272727,216.9697,9.69697,7.272727,9.69697,1020,504,516,20.60606,44.84848,47.87879
"06037237202","14000US06037237202","Census Tract 2372.02","Census Tract 2372.02, Los Angeles County, California","ca","140","00","ACSSF","0004638",,,,,"06","037",,,,"237202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4593,1717,131,1480,0,69,22,0,15,1,14,2876,1376,101,0,7,0,1392,0,0,0,270.9091,161.8182,77.57576,191.5152,7.272727,42.42424,14.54545,7.272727,12.12121,1.818182,12.12121,260.606,346.0606,81.21212,7.272727,6.666667,7.272727,355.1515,7.272727,7.272727,7.272727,1334,604,730,50.90909,69.69697,80
"06037237300","14000US06037237300","Census Tract 2373","Census Tract 2373, Los Angeles County, California","ca","140","00","ACSSF","0004639",,,,,"06","037",,,,"237300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5387,3114,125,2941,10,22,0,0,16,0,16,2273,907,20,0,13,0,1333,0,0,0,313.3333,327.2727,67.27273,336.3636,9.69697,21.21212,10.30303,10.30303,14.54545,10.30303,14.54545,275.7576,237.5758,18.18182,10.30303,12.72727,10.30303,290.9091,10.30303,10.30303,10.30303,1945,936,1009,38.78788,89.09091,90.30303
"06037237401","14000US06037237401","Census Tract 2374.01","Census Tract 2374.01, Los Angeles County, California","ca","140","00","ACSSF","0004640",,,,,"06","037",,,,"237401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4086,1050,42,983,0,0,0,12,13,0,13,3036,820,0,30,0,0,2153,33,33,0,206.6667,88.48485,29.09091,88.48485,7.272727,7.272727,7.272727,11.51515,11.51515,7.272727,11.51515,199.3939,182.4242,7.272727,26.66667,7.272727,7.272727,197.5758,20,20,7.272727,1074,489,585,24.24242,49.09091,54.54546
"06037237402","14000US06037237402","Census Tract 2374.02","Census Tract 2374.02, Los Angeles County, California","ca","140","00","ACSSF","0004641",,,,,"06","037",,,,"237402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3234,1331,45,1081,0,0,0,9,196,191,5,1903,951,18,0,0,0,884,50,14,36,203.0303,206.6667,25.45455,158.1818,7.272727,7.272727,7.272727,8.484848,163.6364,163.6364,4.848485,270.9091,218.1818,11.51515,7.272727,7.272727,7.272727,211.5152,38.78788,10.30303,36.9697,989,628,361,35.75758,41.21212,44.84848
"06037237500","14000US06037237500","Census Tract 2375","Census Tract 2375, Los Angeles County, California","ca","140","00","ACSSF","0004642",,,,,"06","037",,,,"237500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2990,775,32,738,0,1,0,0,4,0,4,2215,725,0,62,0,0,1405,23,0,23,170.9091,96.36364,19.39394,92.72727,7.272727,3.030303,7.272727,7.272727,4.848485,7.272727,4.848485,186.0606,134.5455,7.272727,52.72727,7.272727,7.272727,217.5758,21.81818,7.272727,21.81818,873,164,709,21.21212,35.15152,41.21212
"06037237600","14000US06037237600","Census Tract 2376","Census Tract 2376, Los Angeles County, California","ca","140","00","ACSSF","0004643",,,,,"06","037",,,,"237600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3902,888,32,808,0,41,0,0,7,0,7,3014,1303,21,45,0,0,1632,13,7,6,247.8788,175.7576,15.75758,175.1515,7.272727,29.69697,7.272727,7.272727,7.272727,7.272727,7.272727,266.6667,276.9697,15.75758,33.33333,7.272727,7.272727,270.9091,9.69697,6.666667,6.060606,1190,315,875,32.72727,52.12121,55.75758
"06037237710","14000US06037237710","Census Tract 2377.10","Census Tract 2377.10, Los Angeles County, California","ca","140","00","ACSSF","0004644",,,,,"06","037",,,,"237710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4248,768,23,615,14,42,0,0,74,0,74,3480,1135,0,0,0,0,2345,0,0,0,304.8485,200.6061,21.81818,164.2424,14.54545,41.21212,7.272727,7.272727,80,7.272727,80,333.9394,252.1212,7.272727,7.272727,7.272727,7.272727,390.9091,7.272727,7.272727,7.272727,1077,156,921,45.45454,42.42424,63.0303
"06037237720","14000US06037237720","Census Tract 2377.20","Census Tract 2377.20, Los Angeles County, California","ca","140","00","ACSSF","0004645",,,,,"06","037",,,,"237720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3753,949,78,830,2,0,0,7,32,0,32,2804,939,12,0,0,0,1853,0,0,0,248.4848,113.9394,51.51515,123.0303,3.030303,7.272727,7.272727,6.060606,21.21212,7.272727,21.21212,229.0909,260,11.51515,7.272727,7.272727,7.272727,276.3636,7.272727,7.272727,7.272727,889,150,739,28.48485,35.15152,46.66667
"06037237800","14000US06037237800","Census Tract 2378","Census Tract 2378, Los Angeles County, California","ca","140","00","ACSSF","0004646",,,,,"06","037",,,,"237800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3664,2286,56,2005,54,8,0,33,130,12,118,1378,711,0,0,0,0,667,0,0,0,232.7273,206.0606,29.09091,201.2121,54.54546,6.666667,7.272727,32.72727,110.303,10.90909,102.4242,206.6667,161.8182,7.272727,7.272727,7.272727,7.272727,163.0303,7.272727,7.272727,7.272727,1366,831,535,40.60606,68.48485,73.93939
"06037237900","14000US06037237900","Census Tract 2379","Census Tract 2379, Los Angeles County, California","ca","140","00","ACSSF","0004647",,,,,"06","037",,,,"237900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4517,3322,93,3150,0,4,0,0,75,0,75,1195,790,9,0,0,0,368,28,0,28,288.4849,311.5151,69.09091,295.1515,7.272727,5.454545,7.272727,7.272727,43.0303,7.272727,43.0303,240.6061,253.3333,8.484848,7.272727,7.272727,7.272727,167.8788,25.45455,7.272727,25.45455,1371,921,450,51.51515,75.75758,80.60606
"06037238000","14000US06037238000","Census Tract 2380","Census Tract 2380, Los Angeles County, California","ca","140","00","ACSSF","0004648",,,,,"06","037",,,,"238000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5886,4329,101,4031,0,24,62,65,46,0,46,1557,997,33,0,46,0,457,24,24,0,426.0606,346.0606,40.60606,334.5454,10.30303,20.60606,56.9697,64.84849,32.72727,10.30303,32.72727,260,298.7879,24.84848,10.30303,43.63636,10.30303,181.2121,22.42424,22.42424,10.30303,2219,1251,968,100,146.0606,167.8788
"06037238100","14000US06037238100","Census Tract 2381","Census Tract 2381, Los Angeles County, California","ca","140","00","ACSSF","0004649",,,,,"06","037",,,,"238100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4259,3256,130,2998,0,16,0,15,97,5,92,1003,402,56,15,0,0,503,27,27,0,248.4848,230.303,67.27273,233.9394,7.272727,10.90909,7.272727,14.54545,54.54546,7.272727,54.54546,203.6364,136.9697,32.12121,18.78788,7.272727,7.272727,152.7273,23.0303,23.0303,7.272727,1756,897,859,52.12121,64.24242,64.24242
"06037238200","14000US06037238200","Census Tract 2382","Census Tract 2382, Los Angeles County, California","ca","140","00","ACSSF","0004650",,,,,"06","037",,,,"238200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4994,3904,67,3598,0,166,0,0,73,0,73,1090,408,53,0,49,0,566,14,14,0,404.8485,396.3636,43.63636,403.6364,7.272727,93.33334,7.272727,7.272727,46.66667,7.272727,46.66667,238.1818,154.5455,49.69697,7.272727,50.30303,7.272727,233.9394,13.93939,13.93939,7.272727,2157,1049,1108,104.2424,145.4545,159.3939
"06037238310","14000US06037238310","Census Tract 2383.10","Census Tract 2383.10, Los Angeles County, California","ca","140","00","ACSSF","0004651",,,,,"06","037",,,,"238310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5018,1285,53,1213,0,0,9,0,10,0,10,3733,1066,11,0,0,0,2656,0,0,0,274.5454,153.3333,35.15152,156.3636,10.30303,10.30303,9.090909,10.30303,10.90909,10.30303,10.90909,284.2424,246.0606,11.51515,10.30303,10.30303,10.30303,333.9394,10.30303,10.30303,10.30303,1454,132,1322,27.87879,41.81818,50.90909
"06037238320","14000US06037238320","Census Tract 2383.20","Census Tract 2383.20, Los Angeles County, California","ca","140","00","ACSSF","0004652",,,,,"06","037",,,,"238320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4090,1250,14,1212,0,24,0,0,0,0,0,2840,1070,28,0,0,29,1713,0,0,0,244.8485,162.4242,6.666667,166.0606,7.272727,34.54546,7.272727,7.272727,7.272727,7.272727,7.272727,275.1515,258.7879,29.09091,7.272727,7.272727,25.45455,238.7879,7.272727,7.272727,7.272727,1126,146,980,34.54546,36.36364,43.0303
"06037238400","14000US06037238400","Census Tract 2384","Census Tract 2384, Los Angeles County, California","ca","140","00","ACSSF","0004653",,,,,"06","037",,,,"238400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4801,3964,48,3754,0,0,14,11,137,0,137,837,384,7,0,0,0,446,0,0,0,297.5757,280,23.63636,281.2121,7.272727,7.272727,12.72727,10.30303,58.78788,7.272727,58.78788,183.6364,132.1212,7.878788,7.272727,7.272727,7.272727,167.2727,7.272727,7.272727,7.272727,1846,1134,712,47.87879,72.12122,70.90909
"06037239201","14000US06037239201","Census Tract 2392.01","Census Tract 2392.01, Los Angeles County, California","ca","140","00","ACSSF","0004654",,,,,"06","037",,,,"239201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3913,823,26,777,5,0,0,0,15,0,15,3090,964,21,25,0,0,2063,17,17,0,253.3333,208.4848,16.9697,205.4545,5.454545,7.272727,7.272727,7.272727,11.51515,7.272727,11.51515,253.3333,208.4848,13.93939,24.84848,7.272727,7.272727,280.606,13.33333,13.33333,7.272727,948,192,756,16.9697,35.75758,38.78788
"06037239202","14000US06037239202","Census Tract 2392.02","Census Tract 2392.02, Los Angeles County, California","ca","140","00","ACSSF","0004655",,,,,"06","037",,,,"239202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5682,768,17,693,44,0,0,0,14,0,14,4914,2123,51,0,0,0,2464,276,225,51,390.303,114.5455,11.51515,121.2121,36.36364,10.30303,10.30303,10.30303,14.54545,10.30303,14.54545,390.9091,431.5151,55.15152,10.30303,10.30303,10.30303,369.0909,199.3939,187.8788,47.87879,1127,293,834,40.60606,47.27273,63.63636
"06037239310","14000US06037239310","Census Tract 2393.10","Census Tract 2393.10, Los Angeles County, California","ca","140","00","ACSSF","0004656",,,,,"06","037",,,,"239310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4026,418,97,316,0,0,0,0,5,0,5,3608,1766,150,11,0,0,1680,1,0,1,220.6061,85.45454,63.0303,66.66666,7.272727,7.272727,7.272727,7.272727,4.242424,7.272727,4.242424,243.0303,239.3939,115.7576,9.69697,7.272727,7.272727,262.4243,1.212121,7.272727,1.212121,1004,310,694,43.63636,52.72727,60.60606
"06037239320","14000US06037239320","Census Tract 2393.20","Census Tract 2393.20, Los Angeles County, California","ca","140","00","ACSSF","0004657",,,,,"06","037",,,,"239320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4179,636,11,561,0,6,0,0,58,0,58,3543,1313,16,207,21,0,1916,70,21,49,235.7576,122.4242,9.69697,126.0606,7.272727,5.454545,7.272727,7.272727,42.42424,7.272727,42.42424,233.3333,183.0303,13.33333,170.9091,19.39394,7.272727,187.8788,36.36364,16.36364,32.72727,844,304,540,24.84848,38.78788,46.06061
"06037239330","14000US06037239330","Census Tract 2393.30","Census Tract 2393.30, Los Angeles County, California","ca","140","00","ACSSF","0004658",,,,,"06","037",,,,"239330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689,235,14,205,0,0,0,0,16,0,16,2454,1164,0,8,0,0,1253,29,19,10,172.1212,55.75758,9.090909,65.45454,7.272727,7.272727,7.272727,7.272727,18.78788,7.272727,18.78788,155.1515,173.3333,7.272727,6.666667,7.272727,7.272727,196.9697,19.39394,17.57576,9.090909,682,227,455,27.87879,33.33333,40.60606
"06037239501","14000US06037239501","Census Tract 2395.01","Census Tract 2395.01, Los Angeles County, California","ca","140","00","ACSSF","0004659",,,,,"06","037",,,,"239501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3622,856,85,754,0,7,0,0,10,0,10,2766,1341,0,0,31,0,1323,71,71,0,184.8485,153.9394,40,132.7273,7.272727,7.272727,7.272727,7.272727,6.666667,7.272727,6.666667,151.5152,181.2121,7.272727,7.272727,27.27273,7.272727,218.7879,56.9697,56.9697,7.272727,903,342,561,28.48485,41.81818,47.87879
